latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
37.0152,28.778,373.3,1.6,1.2,2021-08-02,919,Terra,MODIS,100,6.03,308.8,231.1,D,0
37.0169,27.6886,378.9,1.4,1.2,2021-08-02,919,Terra,MODIS,100,6.03,319.6,207.1,D,0
37.0185,27.6985,345,1.4,1.2,2021-08-02,919,Terra,MODIS,54,6.03,318.7,45.8,D,0
37.0198,27.6732,338.4,1.4,1.2,2021-08-02,919,Terra,MODIS,60,6.03,311.5,37.8,D,0
37.0214,27.6831,369.9,1.4,1.2,2021-08-02,919,Terra,MODIS,87,6.03,315.9,154.3,D,0
37.0246,27.8192,327.7,1.4,1.2,2021-08-02,919,Terra,MODIS,32,6.03,314.5,14,D,0
37.0263,28.7801,321.4,1.6,1.2,2021-08-02,919,Terra,MODIS,59,6.03,304.6,20.4,D,0
37.035,27.8217,339.5,1.4,1.2,2021-08-02,919,Terra,MODIS,82,6.03,317,41.9,D,0
37.0374,27.6938,383.6,1.4,1.2,2021-08-02,919,Terra,MODIS,100,6.03,318.1,232.1,D,0
37.0456,27.8229,368.9,1.4,1.2,2021-08-02,919,Terra,MODIS,100,6.03,320.6,155.8,D,0
37.0477,27.6966,458.7,1.4,1.2,2021-08-02,919,Terra,MODIS,100,6.03,340.3,1290.9,D,0
37.0487,27.8063,357.4,1.4,1.2,2021-08-02,919,Terra,MODIS,98,6.03,315.8,99.5,D,0
37.0505,27.6815,401.9,1.4,1.2,2021-08-02,919,Terra,MODIS,100,6.03,319.1,389.6,D,0
37.0579,27.6995,378.6,1.4,1.2,2021-08-02,919,Terra,MODIS,100,6.03,325.4,201.1,D,0
37.0607,27.6846,361.1,1.4,1.2,2021-08-02,919,Terra,MODIS,100,6.03,317.3,110.3,D,0
37.0618,27.794,365.1,1.4,1.2,2021-08-02,919,Terra,MODIS,100,6.03,315.7,133.9,D,0
37.0647,27.7787,338.3,1.4,1.2,2021-08-02,919,Terra,MODIS,40,6.03,316.1,33.1,D,0
37.0681,27.7022,384.8,1.4,1.2,2021-08-02,919,Terra,MODIS,100,6.03,325.4,242.4,D,0
37.0708,27.688,387.9,1.4,1.2,2021-08-02,919,Terra,MODIS,100,6.03,322.5,267.2,D,0
37.0721,27.797,332.7,1.4,1.2,2021-08-02,919,Terra,MODIS,64,6.03,313.5,28,D,0
37.0749,27.7816,340.7,1.4,1.2,2021-08-02,919,Terra,MODIS,88,6.03,314,46.2,D,0
37.0776,27.767,333,1.4,1.2,2021-08-02,919,Terra,MODIS,39,6.03,314.7,23.8,D,0
37.0783,27.7053,354.1,1.4,1.2,2021-08-02,919,Terra,MODIS,96,6.03,321.2,80.5,D,0
37.0809,27.6911,366.4,1.4,1.2,2021-08-02,919,Terra,MODIS,100,6.03,322.4,134.5,D,0
36.8148,28.1397,349.3,1.3,1.2,2021-08-02,1100,Aqua,MODIS,81,6.03,320.9,62.3,D,0
36.8176,28.1551,347.1,1.3,1.1,2021-08-02,1100,Aqua,MODIS,91,6.03,320.5,54.1,D,2
36.9923,28.776,333,1.2,1.1,2021-08-02,1100,Aqua,MODIS,76,6.03,309.5,27.7,D,0
37.0023,28.7744,336.4,1.2,1.1,2021-08-02,1100,Aqua,MODIS,81,6.03,309.7,34.9,D,0
37.0078,27.6676,372.1,1.4,1.2,2021-08-02,1100,Aqua,MODIS,0,6.03,322.2,170.4,D,0
37.0121,28.772,355.3,1.2,1.1,2021-08-02,1100,Aqua,MODIS,97,6.03,313.3,85.1,D,0
37.0135,27.698,369.6,1.4,1.2,2021-08-02,1100,Aqua,MODIS,0,6.03,324.7,150.3,D,0
37.0144,28.7849,333.4,1.2,1.1,2021-08-02,1100,Aqua,MODIS,77,6.03,309.4,28.7,D,0
37.0157,27.8261,372.2,1.4,1.2,2021-08-02,1100,Aqua,MODIS,100,6.03,318.8,185.4,D,3
37.021,27.6802,403.8,1.4,1.2,2021-08-02,1100,Aqua,MODIS,94,6.03,325.8,418.3,D,0
37.0217,28.7687,324.8,1.2,1.1,2021-08-02,1100,Aqua,MODIS,50,6.03,307.4,14.8,D,0
37.0232,27.8082,364.2,1.4,1.2,2021-08-02,1100,Aqua,MODIS,75,6.03,320.9,126.3,D,0
37.0239,27.6958,387.4,1.4,1.2,2021-08-02,1100,Aqua,MODIS,94,6.03,325.1,261.8,D,0
37.026,27.8236,338.8,1.4,1.2,2021-08-02,1100,Aqua,MODIS,62,6.03,317.2,36,D,0
37.0314,27.6774,428.2,1.4,1.2,2021-08-02,1100,Aqua,MODIS,100,6.03,333.6,738.5,D,0
37.0336,27.8059,363.1,1.4,1.2,2021-08-02,1100,Aqua,MODIS,100,6.03,320.1,122.6,D,0
37.0343,27.693,421.2,1.4,1.2,2021-08-02,1100,Aqua,MODIS,100,6.03,332.6,628.6,D,0
37.0364,27.8212,371.8,1.4,1.2,2021-08-02,1100,Aqua,MODIS,100,6.03,323.6,169.5,D,0
37.0443,27.8054,371.7,1.4,1.2,2021-08-02,1100,Aqua,MODIS,100,6.03,320.3,167.2,D,0
37.0446,27.6899,367.1,1.4,1.2,2021-08-02,1100,Aqua,MODIS,100,6.03,324.9,139.5,D,0
37.047,27.8204,347.4,1.4,1.2,2021-08-02,1100,Aqua,MODIS,92,6.03,316.2,63.3,D,0
37.0517,27.7872,339.6,1.4,1.2,2021-08-02,1100,Aqua,MODIS,73,6.03,315.3,35,D,0
37.0546,27.803,337.4,1.4,1.2,2021-08-02,1100,Aqua,MODIS,52,6.03,313.5,31.4,D,0
37.055,27.687,398.5,1.4,1.2,2021-08-02,1100,Aqua,MODIS,100,6.03,326.8,367,D,0
37.0579,27.7027,353.4,1.4,1.2,2021-08-02,1100,Aqua,MODIS,96,6.03,321.5,74.8,D,0
37.0594,27.6804,357.8,1.4,1.2,2021-08-02,1100,Aqua,MODIS,98,6.03,320.1,99.8,D,0
37.0621,27.7846,354.8,1.4,1.2,2021-08-02,1100,Aqua,MODIS,97,6.03,317.4,85.9,D,0
37.0623,27.6957,364.7,1.4,1.2,2021-08-02,1100,Aqua,MODIS,100,6.03,323.3,128.3,D,0
37.0653,27.6837,349.1,1.4,1.2,2021-08-02,1100,Aqua,MODIS,82,6.03,319,64,D,0
37.0682,27.6996,344.9,1.4,1.2,2021-08-02,1100,Aqua,MODIS,65,6.03,322.2,48.2,D,0
37.0725,27.6923,361.6,1.4,1.2,2021-08-02,1100,Aqua,MODIS,100,6.03,323.9,113.7,D,0
37.0742,27.7589,340.9,1.4,1.2,2021-08-02,1100,Aqua,MODIS,78,6.03,316.9,40.7,D,0
37.0772,27.7747,340.2,1.4,1.2,2021-08-02,1100,Aqua,MODIS,77,6.03,313.6,41.3,D,0
37.0797,27.7628,359.7,1.4,1.2,2021-08-02,1100,Aqua,MODIS,99,6.03,316.9,105.9,D,0
37.0815,27.7398,331.2,1.4,1.2,2021-08-02,1100,Aqua,MODIS,23,6.03,316.8,15,D,0
37.0827,27.6887,334.2,1.4,1.2,2021-08-02,1100,Aqua,MODIS,69,6.03,319.5,20.8,D,0
37.0845,27.7558,338,1.4,1.2,2021-08-02,1100,Aqua,MODIS,79,6.03,315.5,34.7,D,0
41.0898,26.289,335.8,1.4,1.2,2021-08-02,1101,Aqua,MODIS,72,6.03,311.6,37.1,D,0
41.0947,26.2821,328.1,1.4,1.2,2021-08-02,1101,Aqua,MODIS,66,6.03,310.9,21.7,D,0
39.7173,20.3065,320.1,4.5,2,2021-08-02,1239,Aqua,MODIS,48,6.03,301.4,57.9,D,0
40.2172,19.927,325.7,4.3,1.9,2021-08-02,1240,Aqua,MODIS,79,6.03,299.9,116,D,0
40.2203,19.9181,325.1,4.3,1.9,2021-08-02,1240,Aqua,MODIS,73,6.03,299.8,108.8,D,0
40.2565,19.4708,336.9,4.1,1.9,2021-08-02,1240,Aqua,MODIS,65,6.03,297.5,225.6,D,0
40.2592,19.4658,339.8,4.1,1.9,2021-08-02,1240,Aqua,MODIS,67,6.03,297.8,258.4,D,0
36.3501,28.0807,313.9,1.2,1.1,2021-08-02,2022,Terra,MODIS,88,6.03,301.6,10.5,N,0
36.7548,28.2475,329.8,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,304.9,29.3,N,0
36.7718,28.1383,315.2,1.2,1.1,2021-08-02,2022,Terra,MODIS,90,6.03,302.5,11.2,N,0
36.78,28.1237,322.3,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,302.2,19.1,N,3
36.7815,28.1363,319.4,1.2,1.1,2021-08-02,2022,Terra,MODIS,98,6.03,303.6,15.6,N,0
36.9961,28.773,322.1,1.3,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,300.2,21.3,N,0
36.9978,28.7885,336.8,1.3,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,304.5,48.5,N,0
37.0078,28.7867,333.5,1.3,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,303.1,41.9,N,0
37.0088,27.6549,313.6,1.1,1.1,2021-08-02,2022,Terra,MODIS,85,6.03,302.4,8.4,N,0
37.0175,28.7831,321.1,1.3,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,300.9,21.7,N,0
37.0191,27.8224,341.1,1.1,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,312.1,46.7,N,0
37.0197,27.6655,321.3,1.1,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,302,15.8,N,0
37.0213,27.6781,317.9,1.1,1.1,2021-08-02,2022,Terra,MODIS,95,6.03,302.6,12.5,N,0
37.0222,27.8483,348.7,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,306.8,68.4,N,3
37.0271,27.8077,316.2,1.1,1.1,2021-08-02,2022,Terra,MODIS,64,6.03,305.1,8.6,N,0
37.0275,28.7808,315.9,1.3,1.1,2021-08-02,2022,Terra,MODIS,91,6.03,297.6,15.8,N,0
37.0286,27.8205,381.7,1.1,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,312.9,186.7,N,0
37.0302,27.8334,390.5,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,316.4,238.2,N,0
37.0307,27.6762,316.4,1.1,1.1,2021-08-02,2022,Terra,MODIS,92,6.03,300.9,11.5,N,0
37.0357,27.6825,319.4,1.1,1.1,2021-08-02,2022,Terra,MODIS,98,6.03,300.5,16.2,N,0
37.0381,27.8181,322.4,1.1,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,304.7,15.1,N,0
37.0397,27.8312,344.5,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,307,54.1,N,0
37.0474,27.8149,338.5,1.1,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,307,41.8,N,0
37.0491,27.8284,334.5,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,305.7,34.7,N,0
37.0504,27.8082,333.3,1.1,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,306.1,34.5,N,0
37.0519,27.8214,345.5,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,306.8,59.3,N,0
37.0585,27.7939,321.7,1.1,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,302.3,18.2,N,0
37.06,27.8066,325.7,1.1,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,302.4,23.1,N,0
37.068,27.792,317.4,1.1,1.1,2021-08-02,2022,Terra,MODIS,94,6.03,302.2,13,N,0
37.076,27.7774,322.6,1.1,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,301.7,19.5,N,0
37.0856,27.7759,312.8,1.1,1.1,2021-08-02,2022,Terra,MODIS,83,6.03,301.1,8.8,N,0
37.4346,28.4248,354.5,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,303.3,94.9,N,0
37.4429,28.4089,324.1,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,300.9,24.6,N,0
37.4445,28.4228,376.7,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,311.7,186.3,N,0
37.446,28.4367,344,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,302,64.8,N,0
37.4512,28.3931,340.9,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,300,56,N,0
37.4527,28.407,346.1,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,303.1,68.3,N,0
37.4543,28.4206,358,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,306.7,105.8,N,0
37.4558,28.4345,347.3,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,302.3,73.5,N,0
37.461,28.3914,326.9,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,299.2,29.6,N,0
37.4626,28.4049,328.3,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,301.5,31.6,N,0
37.4641,28.4185,350.8,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,308.7,82.7,N,0
37.4657,28.4327,350.3,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,304.3,82.9,N,0
37.4709,28.3898,318,1.2,1.1,2021-08-02,2022,Terra,MODIS,96,6.03,299.5,16.7,N,0
37.4724,28.4031,325.2,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,301.8,26.7,N,0
37.4739,28.4166,339.3,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,303,53.2,N,0
37.4755,28.4306,337.1,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,299.8,49.3,N,0
37.4808,28.3881,311.6,1.2,1.1,2021-08-02,2022,Terra,MODIS,81,6.03,298.8,9.7,N,0
37.4823,28.4017,326.4,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,300.4,28.2,N,0
37.4824,28.396,317.4,1.2,1.1,2021-08-02,2022,Terra,MODIS,95,6.03,299.4,16.7,N,0
37.4838,28.4151,328.6,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,300.7,31.4,N,0
37.4839,28.4095,326.7,1.2,1.1,2021-08-02,2022,Terra,MODIS,100,6.03,301.1,28.8,N,0
37.4854,28.423,317.7,1.2,1.1,2021-08-02,2022,Terra,MODIS,95,6.03,299,17,N,0
37.4854,28.4287,312.4,1.2,1.1,2021-08-02,2022,Terra,MODIS,74,6.03,298.6,10.8,N,0
37.4953,28.4218,312.6,1.2,1.1,2021-08-02,2022,Terra,MODIS,84,6.03,297.6,11.6,N,0
39.0033,22.5815,320.9,1.1,1,2021-08-02,2023,Terra,MODIS,100,6.03,297.6,17,N,0
39.0053,22.5936,310.6,1.1,1,2021-08-02,2023,Terra,MODIS,73,6.03,296.4,7.6,N,0
40.1517,20.0984,308.1,1.2,1.1,2021-08-02,2023,Terra,MODIS,73,6.03,295.5,8.5,N,0
40.1542,20.1125,305.6,1.2,1.1,2021-08-02,2023,Terra,MODIS,65,6.03,295.2,6.4,N,0
40.1629,21.1066,308.4,1.1,1.1,2021-08-02,2023,Terra,MODIS,73,6.03,294.8,8.9,N,0
40.1981,19.7217,320.8,1.3,1.1,2021-08-02,2023,Terra,MODIS,100,6.03,295.8,24.6,N,0
40.2007,19.7357,323.7,1.3,1.1,2021-08-02,2023,Terra,MODIS,100,6.03,296.3,28.8,N,0
40.251,19.445,318.1,1.3,1.1,2021-08-02,2023,Terra,MODIS,55,6.03,297.8,18.6,N,0
40.2544,19.463,319.1,1.3,1.1,2021-08-02,2023,Terra,MODIS,98,6.03,295.2,20.6,N,0
40.2575,19.4798,310.1,1.3,1.1,2021-08-02,2023,Terra,MODIS,46,6.03,294.6,10,N,0
40.2673,19.4755,309.2,1.3,1.1,2021-08-02,2023,Terra,MODIS,72,6.03,295.3,9.5,N,0
40.2696,19.4882,316.8,1.3,1.1,2021-08-02,2023,Terra,MODIS,94,6.03,296.1,19.4,N,0
41.0636,27.5501,305.2,1.2,1.1,2021-08-02,2023,Terra,MODIS,59,6.03,294.2,7.3,N,0
41.2659,22.533,309.9,1,1,2021-08-02,2023,Terra,MODIS,40,6.03,299.2,5.4,N,0
41.2678,22.545,324.8,1,1,2021-08-02,2023,Terra,MODIS,100,6.03,300.6,19.1,N,0
41.2696,22.5571,313.8,1,1,2021-08-02,2023,Terra,MODIS,87,6.03,300,8.2,N,0
41.2749,22.5306,328,1,1,2021-08-02,2023,Terra,MODIS,100,6.03,300,23.1,N,0
41.2767,22.5426,310.9,1,1,2021-08-02,2023,Terra,MODIS,21,6.03,300.2,6.2,N,0
41.282,22.5161,323.3,1,1,2021-08-02,2023,Terra,MODIS,100,6.03,299.5,18.6,N,0
41.395,21.7588,308.5,1.1,1,2021-08-02,2023,Terra,MODIS,74,6.03,297.6,6.5,N,0
41.4041,21.7562,322.5,1.1,1,2021-08-02,2023,Terra,MODIS,100,6.03,297.9,18.7,N,0
41.406,21.7684,312.7,1.1,1,2021-08-02,2023,Terra,MODIS,85,6.03,298,8.9,N,0
40.1315,19.8344,310.6,1,1,2021-08-03,39,Aqua,MODIS,80,6.03,295.9,8.1,N,0
40.1998,19.7342,307.6,1,1,2021-08-03,39,Aqua,MODIS,72,6.03,295.4,7.6,N,0
40.253,19.4773,309.1,1,1,2021-08-03,39,Aqua,MODIS,28,6.03,294.4,6.4,N,0
40.2563,19.4527,307.9,1,1,2021-08-03,39,Aqua,MODIS,11,6.03,296.4,5.5,N,0
40.2604,19.4912,308.2,1,1,2021-08-03,39,Aqua,MODIS,35,6.03,293.8,6,N,0
40.262,19.4796,312.1,1,1,2021-08-03,39,Aqua,MODIS,52,6.03,292.6,8.5,N,0
40.2696,19.4922,319.4,1,1,2021-08-03,39,Aqua,MODIS,99,6.03,296.7,15.3,N,0
40.2787,19.4936,313.6,1,1,2021-08-03,39,Aqua,MODIS,88,6.03,296.9,10.1,N,0
40.2803,19.4816,310.9,1,1,2021-08-03,39,Aqua,MODIS,80,6.03,296.4,8,N,0
40.3695,19.5079,309,1,1,2021-08-03,39,Aqua,MODIS,73,6.03,296.5,7,N,0
41.4415,21.9399,307.1,1,1,2021-08-03,39,Aqua,MODIS,70,6.03,295.2,6.5,N,2
41.4502,21.948,320.6,1,1,2021-08-03,39,Aqua,MODIS,100,6.03,295.3,16.8,N,2
41.452,21.9362,309.1,1,1,2021-08-03,39,Aqua,MODIS,76,6.03,295.2,7.2,N,2
36.7841,28.1437,314.1,2.3,1.5,2021-08-03,40,Aqua,MODIS,84,6.03,301.5,30.1,N,0
37.0179,28.784,328,2.5,1.5,2021-08-03,40,Aqua,MODIS,100,6.03,298.5,87.3,N,0
37.0197,27.6706,311.4,2.1,1.4,2021-08-03,40,Aqua,MODIS,50,6.03,300.5,18.6,N,0
37.0208,27.6763,313,2.1,1.4,2021-08-03,40,Aqua,MODIS,82,6.03,300.7,22.6,N,0
37.0274,27.8282,312.9,2.1,1.4,2021-08-03,40,Aqua,MODIS,65,6.03,302.5,22.7,N,0
37.0316,28.7856,313.8,2.5,1.5,2021-08-03,40,Aqua,MODIS,88,6.03,296.4,37.8,N,0
37.0529,27.8332,319.4,2.1,1.4,2021-08-03,40,Aqua,MODIS,98,6.03,302,40.9,N,0
37.0585,27.807,313.6,2.1,1.4,2021-08-03,40,Aqua,MODIS,87,6.03,300.1,25.9,N,0
37.0759,27.7879,310.1,2.1,1.4,2021-08-03,40,Aqua,MODIS,77,6.03,298.9,19.2,N,0
37.444,28.4374,307.9,2.3,1.5,2021-08-03,40,Aqua,MODIS,73,6.03,293.8,24.4,N,0
37.4462,28.4329,307.5,2.3,1.5,2021-08-03,40,Aqua,MODIS,72,6.03,294,22.6,N,0
36.9909,28.7829,331.9,2.3,1.5,2021-08-03,823,Terra,MODIS,58,6.03,311.1,56.3,D,0
37.0351,27.829,334.7,2.6,1.6,2021-08-03,823,Terra,MODIS,42,6.03,315,65.4,D,0
37.0393,27.8374,341.4,2.6,1.6,2021-08-03,823,Terra,MODIS,75,6.03,315.4,107.9,D,0
37.049,27.8332,340.9,2.6,1.6,2021-08-03,823,Terra,MODIS,80,6.03,313.9,108.5,D,0
37.055,27.8147,336,2.7,1.6,2021-08-03,823,Terra,MODIS,74,6.03,311.4,79.6,D,0
37.0573,27.7146,335.1,2.7,1.6,2021-08-03,823,Terra,MODIS,66,6.03,314.8,71.1,D,0
37.0596,27.6822,367.4,2.7,1.6,2021-08-03,823,Terra,MODIS,100,6.03,314.7,382.3,D,0
37.063,27.6894,373.5,2.7,1.6,2021-08-03,823,Terra,MODIS,100,6.03,316.3,472.5,D,0
38.0542,28.6838,327.2,2.4,1.5,2021-08-03,823,Terra,MODIS,66,6.03,308,52.9,D,0
38.062,28.6948,334.4,2.4,1.5,2021-08-03,823,Terra,MODIS,80,6.03,307.5,84.2,D,0
36.7273,28.1565,328,2.5,1.5,2021-08-03,824,Terra,MODIS,63,6.03,312,45.7,D,0
37.0312,27.6788,332.7,2.7,1.6,2021-08-03,824,Terra,MODIS,49,6.03,312.8,66.1,D,0
41.2686,22.5692,324.1,2.3,1.5,2021-08-03,1000,Terra,MODIS,67,6.03,307.5,30.9,D,0
41.271,22.5491,334.3,2.3,1.5,2021-08-03,1000,Terra,MODIS,84,6.03,308,66.5,D,0
41.2743,22.5439,327.6,2.3,1.5,2021-08-03,1000,Terra,MODIS,78,6.03,308.3,41.9,D,0
40.2003,19.7456,320.9,1.7,1.3,2021-08-03,1001,Terra,MODIS,52,6.03,305.2,16.2,D,0
40.2028,19.7403,323.2,1.7,1.3,2021-08-03,1001,Terra,MODIS,47,6.03,305.7,20.2,D,0
40.2043,19.7264,321.7,1.7,1.3,2021-08-03,1001,Terra,MODIS,49,6.03,305.3,17.9,D,0
40.2419,19.486,320.2,1.6,1.3,2021-08-03,1001,Terra,MODIS,34,6.03,302.5,17.8,D,0
40.2452,19.4695,323.3,1.6,1.3,2021-08-03,1001,Terra,MODIS,48,6.03,303.3,22.7,D,0
40.2533,19.4875,327.4,1.6,1.3,2021-08-03,1001,Terra,MODIS,35,6.03,302.7,30.2,D,0
40.2559,19.4757,340.9,1.6,1.3,2021-08-03,1001,Terra,MODIS,88,6.03,307,66.9,D,0
40.2567,19.4703,331.8,1.6,1.3,2021-08-03,1001,Terra,MODIS,32,6.03,307.5,39.5,D,0
40.2627,19.4427,334.1,1.6,1.3,2021-08-03,1001,Terra,MODIS,72,6.03,306.6,42.8,D,0
40.2632,19.4377,338.3,1.6,1.3,2021-08-03,1001,Terra,MODIS,0,6.03,306.1,55.2,D,0
40.2762,19.4911,327.9,1.6,1.3,2021-08-03,1001,Terra,MODIS,61,6.03,304.7,29.4,D,0
40.3063,19.4005,341.4,1.6,1.2,2021-08-03,1001,Terra,MODIS,77,6.03,306.5,65.4,D,0
40.319,21.9253,327.6,2.2,1.5,2021-08-03,1001,Terra,MODIS,63,6.03,311,33.2,D,0
40.3245,21.9007,342.1,2.2,1.4,2021-08-03,1001,Terra,MODIS,89,6.03,311.8,101,D,0
40.7452,20.7902,321.6,1.9,1.3,2021-08-03,1001,Terra,MODIS,63,6.03,307.4,17.8,D,0
40.7498,20.7689,324.3,1.9,1.3,2021-08-03,1001,Terra,MODIS,71,6.03,307.5,23.9,D,0
40.8293,19.4862,321.6,1.6,1.2,2021-08-03,1001,Terra,MODIS,55,6.03,306.2,13.6,D,0
40.8857,19.7281,320.6,1.6,1.3,2021-08-03,1001,Terra,MODIS,46,6.03,305,11,D,0
41.3924,21.7762,319.5,2.1,1.4,2021-08-03,1001,Terra,MODIS,50,6.03,304.7,19.2,D,0
41.398,21.7507,321.6,2.1,1.4,2021-08-03,1001,Terra,MODIS,56,6.03,306.1,25.6,D,0
36.7689,21.8921,327.4,2.8,1.6,2021-08-03,1002,Terra,MODIS,0,6.03,309,44.1,D,0
36.3512,28.0211,348.3,1.7,1.3,2021-08-03,1143,Aqua,MODIS,93,6.03,318.7,90,D,0
36.353,28.0402,339.3,1.7,1.3,2021-08-03,1143,Aqua,MODIS,85,6.03,320.3,53.2,D,0
36.7248,28.1387,331.9,1.8,1.3,2021-08-03,1143,Aqua,MODIS,56,6.03,315.2,32.3,D,0
36.7432,28.2122,331.6,1.8,1.3,2021-08-03,1143,Aqua,MODIS,74,6.03,317.1,28.4,D,0
36.745,28.2316,332.3,1.8,1.3,2021-08-03,1143,Aqua,MODIS,65,6.03,315.4,30.5,D,0
36.7719,21.8996,407.3,1,1,2021-08-03,1143,Aqua,MODIS,100,6.03,333.2,277,D,0
36.7735,21.9106,420.1,1,1,2021-08-03,1143,Aqua,MODIS,100,6.03,334,371.3,D,0
36.7751,21.9217,392.5,1,1,2021-08-03,1143,Aqua,MODIS,87,6.03,319.8,185.5,D,0
36.7824,21.9086,336.7,1,1,2021-08-03,1143,Aqua,MODIS,42,6.03,318,13.9,D,0
36.8493,22.3853,370.9,1,1,2021-08-03,1143,Aqua,MODIS,75,6.03,303,107.4,D,0
36.8508,22.3965,336,1,1,2021-08-03,1143,Aqua,MODIS,69,6.03,305.9,24.1,D,0
36.9737,28.778,377.9,1.9,1.4,2021-08-03,1143,Aqua,MODIS,100,6.03,313.7,342.2,D,0
36.9856,28.7727,339.7,1.9,1.4,2021-08-03,1143,Aqua,MODIS,80,6.03,311.9,70.3,D,0
36.9876,28.7962,393.3,2,1.4,2021-08-03,1143,Aqua,MODIS,100,6.03,328.8,529.2,D,0
36.9997,28.7928,353.1,2,1.4,2021-08-03,1143,Aqua,MODIS,96,6.03,313.6,139.5,D,0
37.0097,27.6544,347.6,1.7,1.3,2021-08-03,1143,Aqua,MODIS,59,6.03,317.9,75.3,D,0
37.0103,27.6658,350.3,1.7,1.3,2021-08-03,1143,Aqua,MODIS,79,6.03,320.5,83.6,D,0
37.0117,28.7887,334.8,2,1.4,2021-08-03,1143,Aqua,MODIS,77,6.03,310.4,52.2,D,0
37.0141,28.7821,329.2,2,1.4,2021-08-03,1143,Aqua,MODIS,50,6.03,311,33,D,0
37.0164,27.8462,374.8,1.7,1.3,2021-08-03,1143,Aqua,MODIS,100,6.03,313.9,275.3,D,3
37.0236,28.784,332.2,2,1.4,2021-08-03,1143,Aqua,MODIS,76,6.03,312.6,47.5,D,0
37.0259,27.8241,356.1,1.7,1.3,2021-08-03,1143,Aqua,MODIS,74,6.03,320.8,115.4,D,0
37.0262,28.7788,328.8,2,1.4,2021-08-03,1143,Aqua,MODIS,61,6.03,312.3,35,D,0
37.0277,27.8429,435.1,1.7,1.3,2021-08-03,1143,Aqua,MODIS,0,6.03,332.4,1123.2,D,0
37.0347,27.6809,341.5,1.7,1.3,2021-08-03,1143,Aqua,MODIS,46,6.03,321,46.2,D,0
37.037,27.8346,386.3,1.7,1.3,2021-08-03,1143,Aqua,MODIS,87,6.03,323,343.3,D,0
37.0373,27.8216,358.6,1.7,1.3,2021-08-03,1143,Aqua,MODIS,99,6.03,319.4,129,D,0
37.0386,27.8522,341.2,1.7,1.3,2021-08-03,1143,Aqua,MODIS,64,6.03,315.7,50.8,D,0
37.0392,27.841,382.4,1.7,1.3,2021-08-03,1143,Aqua,MODIS,94,6.03,320.3,307.7,D,0
37.0464,27.8098,338.2,1.7,1.3,2021-08-03,1143,Aqua,MODIS,73,6.03,315.4,38.8,D,0
37.0483,27.8309,361.2,1.7,1.3,2021-08-03,1143,Aqua,MODIS,100,6.03,318.3,148.4,D,0
37.0578,27.8077,342.5,1.7,1.3,2021-08-03,1143,Aqua,MODIS,87,6.03,314,60.4,D,0
37.0773,27.767,371.2,1.7,1.3,2021-08-03,1143,Aqua,MODIS,100,6.03,318.5,215.5,D,0
37.079,27.7853,369.7,1.7,1.3,2021-08-03,1143,Aqua,MODIS,100,6.03,316.8,208.1,D,0
38.1192,23.8025,410.3,1.1,1,2021-08-03,1144,Aqua,MODIS,100,6.03,329.7,341.9,D,2
38.1208,23.8149,382.9,1.1,1,2021-08-03,1144,Aqua,MODIS,100,6.03,316.3,164.1,D,0
